0,50.4929
62,50.4409
142,50.3906
237,50.2669
344,50.1823
425,50.1276
556,50.0725
631,50.0548
718,0.0316571
769,0
0,60.3171
27,60.2964
124,0.381735
159,0.3589
240,0.317423
307,0.27703
369,0.216647
420,0.160258
485,0.0594457
537,0
0,0.418063
103,0.362613
184,0.270603
239,0.219859
308,0.152466
444,0.0547352
489,0.0255993
541,0
0,0.31996
74,0.289837
110,0.260656
196,0.191562
309,0.130293
357,0.0973912
429,0.0434097
490,0
