0,0.6
30,0.6
60,0.6
90,0.6
120,0.6
150,0.6
180,0.6
210,0.6
240,0.6
270,0.6
300,0.6
330,0.6
360,0.6
390,0.6
420,0.6
450,0.6
480,0.6
510,0.6
540,0.6
570,1
600,1
630,1
660,1
690,1
720,1
750,1
780,1
810,1
840,1
870,1
900,1
930,1
960,1
990,1
1020,1
1050,1
1080,1
1110,1
