0,40.5152
30,40.503
60,40.4991
90,40.4716
120,40.4257
150,40.421
180,40.3973
210,40.2807
240,40.2694
270,40.2589
300,40.2549
330,40.2514
360,40.2206
390,40.2082
420,40.2111
450,40.1414
480,40.0666
510,40.0594
540,40.057
570,0.058381
630,0.0455807
660,0.0414856
690,0.03721
720,0.02947
750,0.0361082
780,0.0317074
810,0.0301391
840,0.0243
870,0.0134759
900,0.0280193
930,0.0195175
960,0.0334764
990,0.0395181
1020,0.0374837
1050,0.0287073
1080,0.0213183
1110,0.0144734
1140,0
