0,0.75
30,0.75
60,0.75
90,0.75
120,0.75
150,0.75
180,0.75
210,0.75
240,0.75
270,0.75
300,0.75
330,0.75
360,0.75
390,0.75
420,0.75
450,0.75
480,0.75
510,1
540,1
570,1
0,0.7
30,0.7
60,1
90,1
120,1
150,1
180,1
210,1
240,1
270,1
300,1
330,1
360,1
390,1
420,1
450,1
480,1
510,1
0,1
30,1
60,1
90,1
120,1
150,1
180,1
210,1
240,1
270,1
300,1
330,1
360,1
0,1
30,1
60,1
90,1
120,1
150,1
180,1
210,1
240,1
270,1
300,1
330,1
360,1
390,1
