0,0.75
71,0.75
183,0.75
279,0.75
377,0.75
438,0.75
530,0.75
668,0.75
751,1
0,0.7
29,0.7
160,1
204,1
271,1
341,1
402,1
497,1
549,1
0,1
58,1
167,1
226,1
319,1
424,1
477,1
0,1
62,1
153,1
243,1
290,1
371,1
