0,0
71,1
183,2
279,3
377,4
438,5
530,6
668,7
751,8
799,9
0,0
29,1
160,2
204,3
271,4
341,5
402,6
497,7
549,8
628,9
0,0
58,1
167,2
226,3
319,4
424,5
477,6
551,7
0,0
62,1
153,2
243,3
290,4
371,5
456,6
