0,0.163458
1,0.161439
2,0.147056
3,0.144542
4,0.134635
5,0.118399
6,0.11555
7,0.115373
8,0.103813
9,0.0810501
10,0.0774914
11,0.058231
12,0.0532276
13,0.0482876
14,0.0450629
15,0.0339412
16,0.0335391
17,0.0325411
18,0.0318103
19,0.020136
20,0.0180644
21,0.0161474
22,0.0136775
23,0.01
